id,site_code,X,Y,lon,lat,Aclay_base_altitude,gse,depth_to_base_Aclay,thickness_Aclay
1923,363133N1198477W001,783025.4413,4023311.798,-119.847687,36.313295,122,215.6,93.6,31.46
1924,363128N1198291W001,784697.7445,4023310.956,-119.829087,36.312795,132,217.9,85.9,29.38
2220,363717N1199582W001,772897.4391,4029474.337,-119.958187,36.371695,140,221.6,81.6,21.02
2221,363722N1199421W001,774340.5079,4029575.473,-119.942087,36.372195,140,218.4,78.4,21.85
2222,363689N1199410W001,774450.8274,4029212.404,-119.940987,36.368895,140,220.4,80.4,22.18
2223,363811N1199407W001,774434.8384,4030567.077,-119.940687,36.381095,140,216.3,76.3,21.21
2224,363942N1199499W001,773563.3689,4031994.637,-119.949887,36.394195,140,213.7,73.7,19.96
2233,363883N1199318W001,775208.0329,4031391.41,-119.931787,36.388295,141,213,72,20.86
2245,363500N1199466W001,774014.5858,4027099.189,-119.946587,36.349995,140,230.3,90.3,23.23
2246,363503N1199410W001,774516.2206,4027148.388,-119.940987,36.350295,140,228.3,88.3,23.69
2247,363433N1199327W001,775285.9463,4026395.239,-119.932687,36.343295,140,224.6,84.6,24.98
2257,363667N1198832W001,779645.9689,4029134.207,-119.883187,36.366695,142,216.8,74.8,24.58
2260,363881N1198629W001,781390.6667,4031568.01,-119.862887,36.388095,155,221.4,66.4,18.25
2446,364449N1199682W001,771744.6793,4037568.994,-119.968187,36.444895,140,203.8,63.8,15.84
2447,364441N1199752W001,771119.8754,4037460.495,-119.975187,36.444095,140,203,63,15.74
2448,364571N1199682W001,771702.0768,4038922.816,-119.968187,36.457095,140,203.2,63.2,14.66
2449,364449N1199596W001,772515.7207,4037593.288,-119.959587,36.444895,140,204.9,64.9,16.11
2744,364921N1199668W001,771705.2302,4042810.694,-119.966787,36.492095,148,207.2,59.2,13.44
2762,364518N1199454W001,773764.5647,4038399.244,-119.945387,36.451795,140,206.7,66.7,15.96
2763,364735N1199579W001,772567.9051,4040771.824,-119.957887,36.473495,144,207.9,63.9,12.92
2772,364432N1199502W001,773364.4598,4037431.273,-119.950187,36.443195,140,206.5,66.5,16.68
2775,364199N1199496W001,773500.0811,4034847.391,-119.949587,36.419895,140,204.4,64.4,18.26
2776,364232N1199449W001,773909.9975,4035226.936,-119.944887,36.423195,141,206.6,65.6,18.15
2777,364299N1199085W001,777150.5762,4036074.505,-119.908487,36.429895,153,210.6,57.6,17.38
2779,364310N1198927W001,778563.504,4036242.132,-119.892687,36.430995,157,217.7,60.7,16.73
2780,364268N1198963W001,778255.6858,4035765.653,-119.896287,36.426795,157,214.7,57.7,17.14
2781,364255N1198960W001,778287.2346,4035622.257,-119.895987,36.425495,157,215.2,58.2,17.21
2796,364305N1198391W001,783371.8758,4036342.94,-119.839087,36.430495,160,227.2,67.2,14.75
2804,364180N1198168W001,785417.4582,4035021.587,-119.816787,36.417995,160,233.1,73.1,15.12
3783,364010N1200042W001,768668.4564,4032596.57,-120.004187,36.400995,140,218.4,78.4,17.6
3784,364009N1199862W001,770283.5089,4032635.773,-119.986187,36.400895,140,213.3,73.3,18.24
3789,363864N1199593W001,772747.3289,4031102.461,-119.959287,36.386395,140,218,78,20.13
3797,363563N1199770W001,771263.83,4027712.435,-119.976987,36.356295,141,232.3,91.3,20.53
3802,363400N1199210W001,776347.9763,4026062.461,-119.920987,36.339995,140,220.4,80.4,26.45
3810,363300N1198510W001,782668.6752,4025155.352,-119.850987,36.329995,132,218,86,32.87
4341,363860N1199950W001,769545.5943,4030957.73,-119.994987,36.385995,141,223.3,82.3,18.53
5115,363428N1199410W001,774542.5806,4026316.125,-119.940987,36.342795,140,228.3,88.3,24.21
5118,363286N1199229W001,776217.6913,4024791.98,-119.922887,36.328595,140,222.3,82.3,26.88
5126,363208N1198691W002,781076.5365,4024081.605,-119.869087,36.320795,125,214.4,89.4,33.11
5270,363944N1199407W001,774388.0427,4032042.965,-119.940687,36.394395,141,212.2,71.2,20.19
5284,363069N1199227W001,776312.3227,4022384.533,-119.922687,36.306895,141,226.6,85.6,26.69
5285,363047N1199232W001,776275.1845,4022138.973,-119.923187,36.304695,141,226.7,85.7,26.52
5286,363133N1199046W001,777915.256,4023146.637,-119.904587,36.313295,140,218.3,78.3,28.98
5287,363981N1198804W001,779784.6147,4032626.808,-119.880387,36.398095,159,217.9,58.9,18.52
5290,364097N1198449W001,782927.2975,4034017.672,-119.844887,36.409695,160,222.9,62.9,15.79
5295,364185N1198163W001,785460.4713,4035078.555,-119.816287,36.418495,160,233.1,73.1,15.08
5478,363794N1199954W001,769532.5079,4030224.228,-119.995387,36.379395,141,225.7,84.7,18.72
5479,363789N1199854W001,770431.5501,4030196.726,-119.985387,36.378895,141,224.8,83.8,19.24
5481,363719N1199766W001,771245.5215,4029444.654,-119.976587,36.371895,141,224.1,83.1,19.96
5482,363650N1199777W001,771170.7796,4028675.886,-119.977687,36.364995,141,228.6,87.6,20.16
5483,363719N1199579W001,772923.6618,4029497.38,-119.957887,36.371895,140,221.5,81.5,21.03
5484,363722N1199504W001,773595.6634,4029551.908,-119.950387,36.372195,140,221,81,21.42
5491,363572N1199421W001,774393.2317,4027910.944,-119.942087,36.357195,140,226.6,86.6,23.07
5492,364493N1199460W001,773719.5696,4038120.114,-119.945987,36.449295,140,206.6,66.6,16.25
5493,364424N1199232W001,775788.0771,4037419.454,-119.923187,36.442395,147,210.1,63.1,17.01
5497,363428N1199593W001,772899.7149,4026264.251,-119.959287,36.342795,141,235.4,94.4,22.52
5498,363489N1199407W001,774548.0717,4026993.885,-119.940687,36.348895,140,228.3,88.3,23.82
5499,363503N1199368W001,774893.2366,4027160.338,-119.936787,36.350295,140,226.2,86.2,24.05
5500,363433N1199327W002,775285.9463,4026395.239,-119.932687,36.343295,140,224.6,84.6,24.98
5501,363467N1199046W001,777796.5121,4026853.014,-119.904587,36.346695,140,217.9,77.9,27.43
5502,364199N1199493W001,773526.9867,4034848.242,-119.949287,36.419895,140,204.3,64.3,18.26
5503,364352N1199154W001,776512.9989,4036642.825,-119.915387,36.435195,150,209.5,59.5,17.26
5505,364205N1198949W001,778403.7541,4035070.58,-119.894887,36.420495,158,216.2,58.2,17.5
5511,364033N1199049W001,777568.1597,4033133.05,-119.904887,36.403295,154,212.8,58.8,19.27
5512,364149N1198621W001,781365.6897,4034544.384,-119.862087,36.414895,160,221.3,61.3,16.13
5522,363092N1198438W001,783390.5599,4022868.248,-119.843787,36.309195,123,215.7,92.7,30.73
5528,363053N1198438W001,783404.6907,4022435.461,-119.843787,36.305295,123,217.7,94.7,30.37
5695,364053N1199685W001,771855.967,4033173.789,-119.968487,36.405295,140,211.6,71.6,18.64
5696,364443N1199771W002,770948.8317,4037477.343,-119.977087,36.444295,140,202.7,62.7,15.69
5697,364527N1199593W001,772515.3012,4038459.697,-119.959287,36.452695,140,204.8,64.8,15.3
6134,364154N1199936W001,769569.526,4034224.089,-119.993587,36.415395,140,207.3,67.3,17.23
6138,363790N1199770W001,771184.9488,4030231.4,-119.976987,36.378995,140,223.8,83.8,19.67
6148,363800N1199010W001,778001.0661,4030558.676,-119.900987,36.379995,145,212.5,67.5,21.99
6511,364224N1199949W001,769428.7202,4034997.229,-119.994887,36.422395,140,207,67,16.8
6512,364743N1199863W001,770019.8408,4040780.564,-119.986287,36.474295,140,199.7,59.7,14.02
6518,364510N1199321W001,774959.7185,4038348.354,-119.932087,36.450995,146,207.9,61.9,16.37
6521,364039N1199038W001,777664.6983,4033202.799,-119.903787,36.403895,154,212.8,58.8,19.18
6523,363128N1198266W001,784922.2739,4023318.325,-119.826587,36.312795,134,218.4,84.4,29.08
6834,364155N1199935W001,769578.149,4034235.465,-119.993487,36.415495,140,207.2,67.2,17.22
6857,364421N1199168W001,776362.966,4037404.504,-119.916787,36.442095,149,212.3,63.3,16.83
6872,363064N1199317W001,775505.7397,4022303.355,-119.931687,36.306395,142,230.5,88.5,25.71
6880,362991N1198870W001,779546.645,4021621.633,-119.886987,36.299095,135,213,78,29.48
6898,364000N1198100W001,786093.4354,4033044.225,-119.809987,36.399995,159,236.2,77.2,16.71
6909,363700N1198300W001,784408.5841,4029655.896,-119.829987,36.369995,151,227.8,76.8,22.02
7207,364700N1199600W001,772391.9579,4040377.487,-119.959987,36.469995,142,206.1,64.1,13.27
7213,363400N1198800W001,780028.8972,4026180.574,-119.879987,36.339995,140,214.7,74.7,31.19
7214,363800N1199000W001,778090.7986,4030561.558,-119.899987,36.379995,145,212.9,67.9,21.98
1450,363119N1196727W001,798748.061,4023683.308,-119.672687,36.311895,146,243.3,97.3,16.26
1700,363947N1197888W001,788014.9102,4032519.175,-119.788787,36.394695,158,235,77,17.03
1702,363144N1197968W001,787592.7922,4023584.17,-119.796787,36.314395,144,227.8,83.8,25.54
1703,363800N1197974W001,787297.4841,4030862.213,-119.797387,36.379995,156,232.7,76.7,19
1704,363981N1197799W001,788800.8087,4032923.106,-119.779887,36.398095,158,241.6,83.6,16.51
1705,364002N1197624W001,790362.9966,4033208.711,-119.762387,36.400195,157,242.3,85.3,15.93
1706,363139N1197799W001,789112.446,4023579.122,-119.779887,36.313895,146,232.7,86.7,23.74
1707,363863N1197571W001,790890.3318,4031682.134,-119.757087,36.386295,156,242,86,16.79
1708,363927N1197477W001,791709.8405,4032420.766,-119.747687,36.392695,156,243,87,16.09
1709,363481N1197810W001,788887.1923,4027371.119,-119.780987,36.348095,152,234.9,82.9,21.72
1710,363425N1197785W001,789132.3534,4026757.151,-119.778487,36.342495,151,237.7,86.7,22.01
1929,363931N1197227W001,793951.3844,4032541.073,-119.722687,36.393095,154,246.4,92.4,15.65
1932,363764N1197093W001,795216.8731,4030728.699,-119.709287,36.376395,151,246.2,95.2,16.1
1940,362980N1197471W001,792117.6645,4021913.285,-119.747087,36.297995,145,233.7,88.7,20.75
1941,363675N1197188W001,794397.9093,4029711.983,-119.718787,36.367495,151,244.3,93.3,16.73
1942,363603N1197266W001,793724.9435,4028889.189,-119.726587,36.360295,151,240.7,89.7,17.39
1943,363675N1197041W001,795717.2606,4029756.935,-119.704087,36.367495,151,248.2,97.2,16.32
1944,363681N1197127W001,794943.1267,4029797.198,-119.712687,36.368095,151,247.6,96.6,16.52
1953,363274N1197327W001,793300.9326,4025219.56,-119.732687,36.327395,148,241.9,93.9,19.27
1954,363519N1197279W001,793639.8494,4027953.04,-119.727887,36.351895,150,241,91,17.89
1955,363517N1196927W001,796800.5072,4028038.505,-119.692687,36.351695,149,252.9,103.9,16.52
1956,363425N1196746W001,798460.5183,4027073.325,-119.674587,36.342495,147,248.7,101.7,16.3
1957,363419N1196799W001,797986.9652,4026990.367,-119.679887,36.341895,147,248.1,101.1,16.42
1966,363028N1196866W001,797534.2276,4022630.533,-119.686587,36.302795,145,240.1,95.1,16.86
1967,362944N1196910W001,797170.8959,4021684.797,-119.690987,36.294395,144,238.2,94.2,17.11
1968,363286N1197124W001,795119.2948,4025414.571,-119.712387,36.328595,148,241.5,93.5,18.01
1969,363225N1196829W001,797791.5492,4024828.166,-119.682887,36.322495,146,243.9,97.9,16.46
1970,363239N1196735W001,798630.363,4025012.555,-119.673487,36.323895,146,245.6,99.6,16.15
1982,363128N1196816W001,797945.2619,4023755.703,-119.681587,36.312795,146,243.4,97.4,16.56
1983,363078N1196649W001,799464.3351,4023252.451,-119.664887,36.307795,146,244.1,98.1,16.09
1984,363053N1196554W001,800327.2446,4023004.494,-119.655387,36.305295,147,244.5,97.5,15.98
2316,362981N1196582W001,800103.3576,4022196.76,-119.658187,36.298095,146,242.5,96.5,16.08
2805,364160N1198004W001,786895.7556,4034848.331,-119.800387,36.415995,160,233.8,73.8,15.26
2852,364014N1197460W002,791829.7956,4033391.395,-119.745987,36.401395,157,244.2,87.2,15.54
3824,363100N1198110W001,786333.593,4023053.718,-119.810987,36.309995,140,222.3,82.3,27.19
4852,363722N1197282W001,793536.564,4030204.929,-119.728187,36.372195,152,242.3,90.3,16.8
4853,363388N1197438W001,792261.5381,4026451.019,-119.743787,36.338795,149,240,91,19.53
4855,363431N1197163W001,794714.3843,4027011.805,-119.716287,36.343095,149,247.4,98.4,17.71
4856,363269N1197113W001,795224.4932,4025229.274,-119.711287,36.326895,147,241,94,18
4857,363417N1196979W001,796371.6495,4026912.765,-119.697887,36.341695,148,246.5,98.5,16.97
4858,363286N1196641W001,799456.503,4025563.253,-119.664087,36.328595,146,246.8,100.8,15.87
5127,363725N1198007W001,787028.9505,4030020.091,-119.800687,36.372495,155,232.8,77.8,20.2
5128,363561N1197907W001,787986.8952,4028229.922,-119.790687,36.356095,153,233.3,80.3,21.7
5131,363194N1197610W001,790789.4358,4024246.2,-119.760987,36.319395,148,235.7,87.7,21.77
5132,363342N1197629W001,790563.7757,4025882.896,-119.762887,36.334195,150,238.9,88.9,21.25
5296,364163N1198007W001,786867.7428,4034880.73,-119.800687,36.416295,160,234,74,15.24
5316,362981N1196629W001,799681.1418,4022182.175,-119.662887,36.298095,146,238.4,92.4,16.14
5572,362986N1196693W001,799104.2988,4022217.837,-119.669287,36.298595,146,240.7,94.7,16.27
5573,363039N1196729W001,798760.6589,4022794.877,-119.672887,36.303895,145,244.6,99.6,16.33
6171,363599N1197410W001,792433.9053,4028801.068,-119.740987,36.359895,152,238.7,86.7,18.07
6918,363500N1197800W001,788969.9338,4027584.961,-119.779987,36.349995,152,234.3,82.3,21.45
6919,363500N1197800W002,788969.9338,4027584.961,-119.779987,36.349995,152,234.3,82.3,21.45
6920,363500N1197800W003,788969.9338,4027584.961,-119.779987,36.349995,152,234.3,82.3,21.45
7218,364300N1198000W001,786880.0591,4036403.156,-119.799987,36.429995,160,233.3,73.3,14.41
1052,366924N1202216W001,748232.5719,4064347.546,-120.221587,36.692395,105,167.3,62.3,12.79
1062,366222N1202557W001,745408.2141,4056470.074,-120.255687,36.622195,101,167.3,66.3,14.5
1063,366222N1202557W002,745408.2141,4056470.074,-120.255687,36.622195,101,167.3,66.3,14.5
1068,366022N1202260W003,748128.8466,4054327.17,-120.225987,36.602195,106,171.2,65.2,14.34
1069,366032N1202018W001,750290.7439,4054500.96,-120.201787,36.603195,110,170.7,60.7,14.08
1372,366611N1202888W001,742325.6337,4060702.373,-120.288787,36.661095,100,162.3,62.3,15.44
1395,366857N1202252W001,747932.3929,4063594.758,-120.225187,36.685695,102,163.5,61.5,12.91
1593,366322N1202677W001,744303.292,4057549.079,-120.267687,36.632195,100,166.5,66.5,14.71
