id,site_code,X,Y,lon,lat,Depth_2top_Eclay,Thickness_Eclay
3024,354708N1195925W001,809209.6861,3930593.753,-119.592488,35.470795,380.092,10.0732
3038,354716N1194603W001,821207.7153,3931105.264,-119.460288,35.471595,380.146,35.7137
1042,368002N1202596W001,744494.2211,4076211.76,-120.259587,36.800195,380.189,10
7158,367813N1203736W001,734378.9107,4073828.956,-120.373587,36.781295,380.336,71.2885
3248,359356N1193312W001,831000.9402,3983029.39,-119.331187,35.935595,380.458,24.5472
1108,350700N1190752W001,857936.1876,3887855.817,-119.075188,35.069995,380.701,10
7160,367807N1203722W001,734505.7002,4073765.812,-120.372187,36.780695,380.785,70.6971
7161,367807N1203722W002,734505.7002,4073765.812,-120.372187,36.780695,380.785,70.6971
7162,367807N1203722W003,734505.7002,4073765.812,-120.372187,36.780695,380.785,70.6971
1107,350616N1190835W001,857215.5083,3886893.71,-119.083488,35.061595,380.835,10
1094,350722N1191316W001,852780.4265,3887898.572,-119.131588,35.072195,380.837,26.1198
5925,368805N1206350W001,710775.2959,4084226.991,-120.634987,36.880495,380.881,96.3851
1402,367707N1202141W001,748649.9331,4073055.634,-120.214087,36.770695,380.893,10
2377,355792N1195091W001,816354.3295,3942888.05,-119.509088,35.579195,380.944,11.6506
1545,367805N1203718W001,734542.0132,4073744.601,-120.371787,36.780495,380.946,70.4984
5196,368599N1204982W001,723029.2689,4082252.202,-120.498187,36.859895,381.184,72.4632
4807,367632N1201960W001,750290.1708,4072270.605,-120.195987,36.763195,381.199,10
2557,359661N1193578W001,828473.5654,3986324.378,-119.357788,35.966095,381.269,52.0124
885,368766N1206910W001,705794.1498,4083672.002,-120.690987,36.876595,381.293,31.9466
5759,358917N1193220W002,832015.0339,3978188.445,-119.321988,35.891695,381.359,35.5611
2368,356247N1195185W001,815323.3048,3947907.147,-119.518488,35.624695,381.373,22.9006
5821,353106N1193415W001,832654.5009,3913631.418,-119.341487,35.310595,381.707,75.1196
6642,351006N1189862W001,865920.3382,3891575.919,-118.986188,35.100595,381.839,98.3704
3919,356014N1195999W001,808037.4641,3945063.231,-119.599887,35.601395,381.864,39.1002
5154,362844N1196127W001,804244.0634,4020818.611,-119.612687,36.284395,381.965,86.1767
5788,354677N1194477W001,822367.1612,3930713.595,-119.447688,35.467695,381.994,39.149
4694,368802N1206910W001,705784.4842,4084071.445,-120.690987,36.880195,382.002,32.1992
4815,367082N1201377W001,755677.8555,4066321.538,-120.137687,36.708195,382.083,82.9058
1406,367513N1201688W001,752757.7236,4071021.626,-120.168787,36.751295,382.128,10
1544,367796N1203729W001,734446.5731,4073642.036,-120.372887,36.779595,382.141,71.0984
6535,362678N1196032W001,805162.3406,4019006.307,-119.603187,36.267795,382.216,90
4959,368218N1204482W001,727600.4179,4078142.587,-120.448187,36.821795,382.223,71.5037
950,368157N1206571W001,708981.798,4076988.4,-120.657087,36.815695,382.33,103.785
7155,367827N1203832W001,733517.7933,4073960.811,-120.383187,36.782695,382.388,75.016
1986,363286N1196182W001,803578.2568,4025706.564,-119.618187,36.328595,382.46,44.9285
4839,366257N1199893W001,769224.7431,4057572.968,-119.989287,36.625695,382.603,45.1582
1090,350625N1191759W001,848779.7628,3886665.896,-119.175888,35.062495,382.707,10
5603,360219N1193935W001,825023.2232,3992397.402,-119.393487,36.021895,382.737,37.3108
5076,367813N1202410W001,746214.57,4074162.256,-120.240987,36.781295,382.895,10
3073,353014N1193281W001,833911.336,3912655.554,-119.328087,35.301395,382.916,73.4774
3968,355723N1194748W001,819491.3852,3942233.237,-119.474788,35.572295,383.003,10
1106,350611N1190924W001,856405.5077,3886806.311,-119.092388,35.061095,383.105,10
4808,367632N1202049W001,749495.5638,4072247.348,-120.204887,36.763195,383.173,10
1059,367816N1202424W001,746088.6462,4074191.941,-120.242387,36.781595,383.226,10
5330,361161N1194654W001,818160.7331,4002613.944,-119.465387,36.116095,383.481,58.3996
1407,367563N1201868W001,751134.081,4071529.05,-120.186787,36.756295,383.612,10
7021,354189N1194216W001,824933.104,3925383.651,-119.421588,35.418895,383.614,41.5783
7022,354189N1194216W002,824933.104,3925383.651,-119.421588,35.418895,383.614,41.5783
2369,356256N1195182W001,815346.9472,3948007.987,-119.518187,35.625595,383.664,22.7257
1508,368802N1206493W001,709501.4655,4084162.205,-120.649287,36.880195,383.686,90.5556
1399,367710N1202263W001,747559.8427,4073057.267,-120.226287,36.770995,383.725,10
6985,355687N1195623W001,811572.0514,3941552.968,-119.562287,35.568695,383.78,51.1492
1771,362186N1195307W001,811873.6743,4013777.28,-119.530687,36.218595,383.894,42.9913
1566,367824N1203377W001,737579.8515,4074039.63,-120.337687,36.782395,383.907,55.9244
1401,367632N1202096W001,749075.9406,4072235.097,-120.209587,36.763195,384.142,10
6547,358044N1195732W001,809670.0814,3967674.742,-119.573187,35.804395,384.338,26.0034
6552,357181N1196166W001,806077.5938,3957961.294,-119.616587,35.718095,384.649,70
5130,364008N1196907W001,796793.1813,4033493.621,-119.690687,36.400795,384.668,14.1643
4783,367771N1203724W001,734498.8248,4073365.857,-120.372387,36.777095,384.882,70.8298
6577,355708N1195638W001,811427.9084,3941781.257,-119.563788,35.570795,384.909,46.8872
6635,352669N1188246W001,879884.867,3910641.875,-118.824588,35.266895,385,10
1397,367635N1202146W001,748628.564,4072255.376,-120.214587,36.763495,385,10
6271,354642N1194447W001,822653.5241,3930334.998,-119.444688,35.464195,385.014,35.9706
4805,367634N1202145W001,748637.8153,4072244.539,-120.214487,36.763395,385.038,10
6596,354641N1194446W001,822663.0032,3930324.227,-119.444587,35.464095,385.073,35.8802
6319,351019N1191108W001,854549.4638,3891268.767,-119.110788,35.101895,385.08,125.682
5895,351444N1188826W001,875169.181,3896823.779,-118.882588,35.144395,385.094,10
3504,368029N1206506W001,709596.5859,4075582.398,-120.650587,36.802895,385.217,114.962
1400,367563N1201960W001,750312.6139,4071504.934,-120.195987,36.756295,385.482,10
2509,360581N1194293W001,821648.0806,3996295.911,-119.429287,36.058095,385.514,27.5439
1100,350658N1191134W001,854468.7729,3887252.945,-119.113388,35.065795,385.526,18.6904
2014,362108N1195260W001,812327.3859,4012926.782,-119.525987,36.210795,385.565,46.2893
6305,352375N1190913W001,855735.7624,3906388.274,-119.091288,35.237495,385.653,10.7864
957,367839N1206474W001,709933.9855,4073481.256,-120.647387,36.783895,385.755,123.207
2058,361836N1195116W001,813731.1633,4009954.644,-119.511587,36.183595,385.82,58.5415
1763,362519N1195918W001,806249.0111,4017277.778,-119.591787,36.251895,385.832,90
3247,359333N1193312W001,831010.5458,3982774.125,-119.331187,35.933295,385.943,24.3858
4567,350647N1190838W001,857174.6005,3887236.69,-119.083788,35.064695,386.173,10
6944,362981N1196189W001,803633.825,4022319.518,-119.618887,36.298095,386.245,71.9605
3141,350953N1191090W001,854742.2888,3890542.685,-119.108988,35.095295,386.306,121.09
2765,365307N1198807W001,779281.1086,4047340.808,-119.880687,36.530695,386.531,70.383
5308,364033N1196960W001,796308.1927,4033754.761,-119.695987,36.403295,386.741,14.0891
4806,367740N1202406W001,746273.6494,4073353.236,-120.240587,36.773995,386.842,10
6321,351794N1190403W001,860637.1478,3900124.067,-119.040288,35.179395,387.044,20.257
1398,367632N1202229W001,747888.4987,4072200.54,-120.222887,36.763195,387.076,10
1448,366157N1199754W001,770503.024,4056502.359,-119.975387,36.615695,387.084,44.8554
1391,367674N1202321W001,747053.6261,4072642.789,-120.232087,36.767395,387.113,10
3969,355720N1194904W001,818078.1625,3942149.369,-119.490387,35.571995,387.384,10
7025,353222N1193587W001,831042.5062,3914861.059,-119.358688,35.322195,387.498,45.0123
7026,353222N1193587W002,831042.5062,3914861.059,-119.358688,35.322195,387.498,45.0123
7027,353222N1193587W003,831042.5062,3914861.059,-119.358688,35.322195,387.498,45.0123
7028,353222N1193587W004,831042.5062,3914861.059,-119.358688,35.322195,387.498,45.0123
1101,350719N1191246W001,853420.4209,3887890.116,-119.124588,35.071895,387.911,38.7901
3469,351436N1188834W001,875099.9232,3896731.96,-118.883388,35.143595,388.046,10
1749,362983N1196204W001,803498.2976,4022337.002,-119.620387,36.298295,388.046,71.3804
3140,350947N1191092W001,854726.6493,3890475.38,-119.109188,35.094695,388.067,117.964
7151,368607N1205108W001,721903.5009,4082311.599,-120.510787,36.860695,388.105,105.015
5820,353192N1193592W001,831009.2772,3914526.455,-119.359188,35.319195,388.281,42.5438
3987,353332N1193614W001,830752.0417,3916072.771,-119.361388,35.333195,388.3,43.2195
4827,366763N1200610W001,762639.4295,4062989.167,-120.060987,36.676295,388.333,39.2784
3916,356165N1196185W001,806294.0889,3946680.734,-119.618487,35.616495,388.373,10
5193,368660N1205279W001,720363.6038,4082860.063,-120.527887,36.865995,388.376,93.8456
1744,362744N1196143W001,804139.1532,4019703.794,-119.614287,36.274395,388.468,90
3026,355797N1194384W001,822761.9685,3943173.351,-119.438388,35.579695,388.658,27.8471
1396,367632N1202299W001,747263.5309,4072182.418,-120.229887,36.763195,388.773,10
6256,355866N1195834W001,809589.9465,3943472.705,-119.583388,35.586595,389.088,55.1574
3093,353128N1192787W001,838358.1431,3914088.527,-119.278688,35.312795,389.106,50.3088
5829,353128N1192787W002,838358.1431,3914088.527,-119.278688,35.312795,389.106,50.3088
5814,353319N1193623W001,830675.4989,3915925.492,-119.362287,35.331895,389.203,42.359
6478,367566N1202141W001,748695.5027,4071491.009,-120.214087,36.756595,389.238,10
3271,355864N1195833W001,809599.7824,3943450.826,-119.583287,35.586395,389.265,54.8705
1405,367160N1201510W001,754463.7928,4067151.651,-120.150987,36.715995,389.276,71.2219
1392,367693N1202416W001,746199.4235,4072829.122,-120.241587,36.769295,389.496,10
5792,354567N1194376W001,823328.2009,3929525.944,-119.437588,35.456695,389.606,34.2248
1049,367824N1202593W001,744577.6212,4074237.342,-120.259287,36.782395,389.627,10
5613,358261N1193837W001,826712.5541,3970699.818,-119.383687,35.826095,389.722,56.0845
5413,350778N1190826W001,857226.8951,3888694.916,-119.082588,35.077795,389.725,10
5160,362381N1195763W001,807696.4552,4015795.444,-119.576287,36.238095,389.919,71.1339
3918,356146N1196176W001,806382.8975,3946472.697,-119.617587,35.614595,390.1,10
1732,363069N1196224W001,803285.2801,4023285.136,-119.622387,36.306895,390.152,61.6526
2711,366257N1199943W001,768777.5127,4057558.947,-119.994287,36.625695,390.572,45.969
1743,362792N1196182W001,803770.0672,4020224.229,-119.618187,36.279195,390.739,89.23
6200,358700N1195110W001,815033.2036,3975153.591,-119.510987,35.869995,391.02,111.234
5152,362539N1196004W001,805468.1759,4017472.545,-119.600387,36.253895,391.117,90
3914,356144N1196177W001,806374.5999,3946450.191,-119.617687,35.614395,391.262,10
2495,360906N1194649W001,818308.7771,3999785.554,-119.464887,36.090595,391.263,67.6153
3912,356161N1196188W001,806268.4322,3946635.41,-119.618787,35.616095,391.344,10
1065,367491N1202049W001,749541.2761,4070682.721,-120.204887,36.749095,391.466,11.6605
1393,367707N1202496W001,745480.7671,4072963.906,-120.249587,36.770695,391.476,10
1760,362258N1195566W001,809516.1289,4014493.212,-119.556587,36.225795,391.489,49.0399
3074,352981N1193328W001,833497.3024,3912273.481,-119.332787,35.298095,391.617,49.7205
1394,367721N1202510W001,745351.321,4073115.665,-120.250987,36.772095,391.641,10
4803,367560N1202232W001,747884.9056,4071400.807,-120.223187,36.755995,391.672,10
1389,367596N1202329W001,747007.2433,4071775.189,-120.232887,36.759595,391.786,10
3499,368211N1206558W001,709083.0739,4077590.408,-120.655787,36.821095,391.822,98.7897
6275,353972N1194199W001,825174.8349,3922981.085,-119.419888,35.397195,391.851,31.506
5329,360872N1194652W001,818295.484,3999407.234,-119.465187,36.087195,391.853,67.9245
1435,366335N1200068W001,767632.4353,4058389.563,-120.006787,36.633495,392.171,34.8397
5089,367341N1201691W001,752787.3952,4069112.197,-120.169087,36.734095,392.217,31.9956
5081,367491N1202091W001,749166.2248,4070671.774,-120.209087,36.749095,392.382,13.3726
5261,365263N1198885W001,778598.3492,4046829.897,-119.888487,36.526295,392.693,78.3792
894,368727N1206543W001,709076.2391,4083319.058,-120.654287,36.872695,392.712,91.1008
1041,367827N1202666W001,743925.086,4074251.979,-120.266587,36.782695,392.752,10
3409,352008N1190757W001,857317.4256,3902371.13,-119.075688,35.200795,392.926,59.5942
5783,354405N1195606W001,812222.7668,3927331.878,-119.560587,35.440495,393.246,46.652
5757,356139N1196178W001,806367.4478,3946394.394,-119.617787,35.613895,393.478,10
6465,367755N1202591W001,744617.4197,4073472.192,-120.259087,36.775495,393.633,10
1066,367491N1202157W001,748576.8592,4070654.604,-120.215687,36.749095,393.667,15.7131
2756,365435N1198916W001,778258.9948,4048729.645,-119.891587,36.543495,393.677,61.5092
1390,367560N1202324W001,747063.4425,4071377.004,-120.232387,36.755995,393.761,10
1383,367755N1202599W001,744546.0068,4073470.146,-120.259887,36.775495,393.875,10
4804,367493N1202171W001,748451.1969,4070673.16,-120.217087,36.749295,393.925,15.795
6416,367930N1204235W001,729890.0275,4075006.034,-120.423487,36.792995,393.967,76.8228
5614,358411N1193398W001,830618.0141,3972512.242,-119.339787,35.841095,394.018,37.4475
1770,362122N1195379W001,811251.5794,4013043.837,-119.537887,36.212195,394.061,45.7841
1750,362892N1196235W001,803255.0815,4021317.37,-119.623487,36.289195,394.517,79.8897
1762,362325N1195749W001,807844.3086,4015178.413,-119.574887,36.232495,394.521,66.1366
4829,366471N1200263W001,765841.6365,4059844.517,-120.026287,36.647095,394.566,31.6329
5345,360544N1194293W001,821663.1626,3995885.276,-119.429287,36.054395,394.594,25.4106
7176,367100N1201500W001,754572.9454,4066488.506,-120.149987,36.709995,394.69,78.7831
6258,354853N1196243W001,806267.8541,3932103.516,-119.624287,35.485295,394.755,32.8476
3156,352744N1188163W001,880605.2971,3911506.259,-118.816288,35.274395,394.851,Nan
3493,368431N1206735W001,707444.6914,4079992.849,-120.673487,36.843095,394.927,72.1271
3938,354986N1196460W001,804248.1226,3933512.164,-119.645988,35.498595,394.991,49.9514
5412,350861N1190999W001,855612.3873,3889554.116,-119.099888,35.086095,395.067,105.879
6573,355865N1195865W001,809309.323,3943451.849,-119.586488,35.586495,395.3,51.9174
3979,354571N1195684W001,811450.3543,3929149.322,-119.568388,35.457095,395.429,10
1227,368657N1205804W001,715683.8152,4082706.828,-120.580387,36.865695,395.46,103.119
1040,367813N1202713W001,743510.009,4074084.645,-120.271287,36.781295,395.659,10
5082,367449N1202141W001,748733.3042,4070192.705,-120.214087,36.744895,395.665,23.1112
3091,353069N1192965W001,836763.4318,3913373.019,-119.296487,35.306895,395.743,59.7929
1384,367755N1202654W001,744055.0435,4073456.092,-120.265387,36.775495,395.885,10
1385,367755N1202654W002,744055.0435,4073456.092,-120.265387,36.775495,395.885,10
3503,367889N1206415W001,710446.8698,4074049.006,-120.641487,36.788895,395.994,112.673
3972,355019N1195677W001,811340.8458,3934123.007,-119.567688,35.501895,396.144,10
6324,352744N1188218W001,880104.6478,3911485.123,-118.821788,35.274395,396.29,10.3199
5929,368430N1206730W001,707489.5514,4079982.84,-120.672987,36.842995,396.507,72.5688
1746,362694N1196193W001,803709.2377,4019133.189,-119.619287,36.269395,396.516,90
6580,354853N1196185W001,806794.2704,3932121.557,-119.618488,35.485295,396.615,31.2526
4798,367688N1202599W001,744567.3079,4072726.679,-120.259887,36.768795,396.664,10
3274,354572N1194535W001,821882.4978,3929529.41,-119.453487,35.457195,396.73,26.3044
3502,367886N1206409W001,710501.2369,4074017.04,-120.640887,36.788595,396.769,111.309
3505,367890N1206409W002,710500.1419,4074061.423,-120.640887,36.788995,397.004,111.242
2533,360053N1193935W001,825091.4993,3990555.082,-119.393487,36.005295,397.04,60.5118
3186,351222N1188918W001,874432.2624,3894324.959,-118.891788,35.122195,397.137,10
1381,367691N1202616W001,744414.5892,4072755.622,-120.261587,36.769095,397.275,10
5924,368726N1206718W001,707516.4704,4083269.76,-120.671787,36.872595,397.314,60.2827
4035,351680N1189685W001,867231.4369,3899122.066,-118.968488,35.167995,397.322,41.4715
1056,367457N1202232W001,747918.075,4070257.858,-120.223187,36.745695,397.393,22.9156
5153,362692N1196202W001,803629.1325,4019108.167,-119.620187,36.269195,397.482,90
3137,351789N1190480W001,859937.6904,3900040.617,-119.047988,35.178895,397.554,27.2356
1538,367674N1203810W001,733760.6465,4072268.467,-120.380987,36.767395,397.634,74.1622
3923,356445N1195100W001,816015.3886,3950131.766,-119.509987,35.644495,397.653,10
5373,355650N1195802W001,809963.3542,3941085.813,-119.580187,35.564995,397.741,30.1141
3949,355650N1195802W003,809963.3542,3941085.813,-119.580187,35.564995,397.741,30.1141
7233,361741N1195129W001,813652.1291,4008896.12,-119.512887,36.174095,397.742,60
5720,361739N1195127W001,813670.9235,4008874.571,-119.512687,36.173895,397.82,60
5390,356092N1194217W001,824156.8391,3946502.142,-119.421688,35.609195,397.823,17.6787
1420,366763N1200791W001,761021.5509,4062939.707,-120.079087,36.676295,397.982,30.099
4792,367768N1203232W001,738891.467,4073454.366,-120.323187,36.776795,398.076,45.4399
1987,363358N1196327W001,802248.3168,4026460.123,-119.632687,36.335795,398.095,35.7124
3494,368431N1206725W001,707533.8708,4079995.022,-120.672487,36.843095,398.357,72.8257
2070,361578N1194935W001,815463.1618,4007150.087,-119.493487,36.157795,398.359,50.278
1738,362386N1195913W001,806345.9358,4015803.344,-119.591287,36.238595,398.485,79.0406
1761,362256N1195702W001,808294.0153,4014427.616,-119.570187,36.225595,398.487,58.6375
4797,367646N1202604W001,744536.0197,4072259.347,-120.260387,36.764595,398.565,10
5150,362464N1196027W001,805290.6562,4016632.947,-119.602687,36.246395,398.721,88.0039
3405,352156N1190931W001,855667.6077,3903951.195,-119.093088,35.215595,398.92,65.0893
3008,355694N1195782W001,810127.7176,3941580.39,-119.578187,35.569395,398.959,21.2915
5075,367463N1202324W001,747094.5762,4070300.637,-120.232387,36.746295,399.014,22.5422
3450,352608N1188074W001,881479.3385,3910030.91,-118.807388,35.260795,399.132,Nan
1058,367488N1202374W001,746640.0644,4070565.149,-120.237387,36.748795,399.14,20.7275
5896,351433N1188959W001,873961.6542,3896651.518,-118.895888,35.143295,399.238,10.6112
2517,360364N1194116W001,823332.0056,3993946.315,-119.411587,36.036395,399.277,20.2828
1374,367699N1202668W001,743947.8304,4072831.115,-120.266787,36.769895,399.297,10
5173,350756N1191534W001,850776.7694,3888198.847,-119.153388,35.075595,399.465,10
5174,350772N1191359W001,852366.5454,3888438.255,-119.135888,35.077195,399.529,10
1057,367452N1202327W001,747071.3158,4070177.8,-120.232687,36.745195,399.684,23.3789
6328,351042N1190059W001,864107.3453,3891903.156,-119.005888,35.104195,399.755,84.0186
1575,367810N1203071W001,740315.4837,4073960.764,-120.307087,36.780995,399.775,20.3122
4796,367571N1202521W001,745300.9403,4071448.363,-120.252087,36.757095,399.82,11.1486
6264,355031N1195830W001,809947.8438,3934207.92,-119.582988,35.503095,399.992,10
3965,355031N1195831W001,809938.7695,3934207.606,-119.583088,35.503095,399.994,10
5647,351511N1190405W001,860744.138,3896982.352,-119.040488,35.151095,399.995,47.3021
1105,350722N1190935W001,856256.7923,3888034.313,-119.093488,35.072195,400,10
1099,350722N1191021W001,855472.0961,3888003.557,-119.102088,35.072195,400,10
4566,350766N1191071W001,854996.7828,3888474.041,-119.107088,35.076595,400,10
1469,350769N1191015W001,855506.4149,3888527.331,-119.101488,35.076895,400,10
4563,350769N1191784W001,848490.2951,3888255.278,-119.178388,35.076895,400,10
6637,350772N1190953W001,856070.7872,3888582.798,-119.095288,35.077195,400,10
5411,350772N1191087W001,854848.1982,3888534.924,-119.108688,35.077195,400,10
1468,350772N1191178W001,854017.9364,3888502.507,-119.117788,35.077195,400,10
1458,350794N1191857W001,847813.6458,3888507.189,-119.185688,35.079395,400,10
3470,351367N1188781W001,875614.9025,3895986.118,-118.878088,35.136695,400,10
6276,353696N1193867W001,828303.6447,3920027.978,-119.386687,35.369595,400,10
7013,354854N1195648W001,811667.8211,3932301.16,-119.564787,35.485395,400,10
6587,354856N1195810W001,810196.694,3932272.239,-119.580988,35.485595,400,10
3973,354872N1195629W001,811833.3066,3932506.918,-119.562888,35.487195,400,10
3971,354872N1195629W002,811833.3066,3932506.918,-119.562888,35.487195,400,10
5773,354875N1195822W001,810080.4693,3932479.305,-119.582188,35.487495,400,10
3025,354919N1195689W001,811270.5862,3933009.509,-119.568888,35.491895,400,10
3966,354994N1195849W001,809789.6621,3933791.354,-119.584887,35.499395,400,10
3963,355000N1196050W001,807963.3678,3933794.914,-119.604987,35.499995,400,10
3964,355000N1196050W002,807963.3678,3933794.914,-119.604987,35.499995,400,10
6263,355003N1195827W001,809985.8415,3933898.148,-119.582688,35.500295,400,10
3939,355211N1196316W001,805469.5044,3936053.518,-119.631587,35.521095,400,10
6575,355217N1196254W001,806029.692,3936139.352,-119.625388,35.521695,400,10
2366,356447N1194999W001,816929.5041,3950186.525,-119.499887,35.644695,400,10
1470,350791N1191002W001,855615.459,3888776.145,-119.100188,35.079095,400,10.6962
1457,350791N1191910W001,847331.3882,3888455.38,-119.190988,35.079095,400,11.0735
3467,351291N1188971W001,873917.3172,3895070.866,-118.897088,35.129095,400,14.0782
3468,351291N1188971W002,873917.3172,3895070.866,-118.897088,35.129095,400,14.0782
3103,352742N1192567W001,840521.3632,3909880.132,-119.256687,35.274195,400,15.0808
5389,356050N1194206W001,824273.5053,3946039.667,-119.420587,35.604995,400,16.9387
3962,354852N1195976W001,808691.5756,3932175.726,-119.597588,35.485195,400,18.6873
6262,354852N1195976W002,808691.5756,3932175.726,-119.597588,35.485195,400,18.6873
3104,352817N1192606W001,840135.0003,3910699.082,-119.260587,35.281695,400,18.8574
6261,354852N1195978W001,808673.4231,3932175.099,-119.597787,35.485195,400,19.1486
6313,351651N1190403W001,860700.4334,3898536.924,-119.040288,35.165095,400,20
3146,351691N1190330W001,861348.0359,3899007.43,-119.032988,35.169095,400,20
5648,351717N1190395W001,860744.1349,3899272.359,-119.039488,35.171695,400,20
4021,351736N1190405W001,860644.5923,3899479.604,-119.040488,35.173595,400,20
4020,351741N1190403W001,860660.6059,3899535.825,-119.040288,35.174095,400,20
3269,355694N1195814W001,809837.5812,3941570.304,-119.581388,35.569395,400,20
6984,355716N1195808W001,809883.4967,3941816.33,-119.580787,35.571595,400,20
3946,355719N1195968W001,808431.7077,3941799.321,-119.596788,35.571895,400,21.3565
6322,351737N1190050W001,863879.3602,3899620.281,-119.004988,35.173695,400,24.0702
5649,351694N1190530W001,859523.9706,3898968.102,-119.052988,35.169395,400,24.2175
3944,355730N1195996W001,808173.6286,3941912.61,-119.599587,35.572995,400,24.7098
3945,355730N1195996W002,808173.6286,3941912.61,-119.599587,35.572995,400,24.7098
3955,355144N1196210W001,806456.6482,3935342.964,-119.620987,35.514395,400,25.9936
3954,354992N1196160W001,806968.2194,3933671.807,-119.615988,35.499195,400,26.4591
6259,355140N1196164W001,806875.5244,3935312.901,-119.616388,35.513995,400,27.4282
3956,355140N1196165W001,806866.4515,3935312.589,-119.616488,35.513995,400,27.4455
3138,351711N1190571W001,859142.8207,3899141.94,-119.057088,35.171095,400,28.0531
3948,355768N1195997W001,808149.9859,3942333.983,-119.599688,35.576795,400,28.4077
3126,351677N1190666W001,858291.9917,3898730.249,-119.066588,35.167695,400,30
5645,351719N1190748W001,857526.2395,3899166.83,-119.074788,35.171895,400,34.4938
3263,355803N1195896W001,809052.1726,3942754.081,-119.589587,35.580295,400,35.6167
6574,355818N1195997W001,808130.8044,3942888.835,-119.599688,35.581795,400,36.0847
3932,355818N1195997W002,808130.8044,3942888.835,-119.599688,35.581795,400,36.0847
6570,355865N1195985W001,808221.5488,3943414.158,-119.598488,35.586495,400,43.1929
6571,355865N1195985W002,808221.5488,3943414.158,-119.598488,35.586495,400,43.1929
6572,355865N1195985W003,808221.5488,3943414.158,-119.598488,35.586495,400,43.1929
5175,350842N1191092W001,854772.2113,3889310.036,-119.109188,35.084195,400,46.0931
6633,351512N1190211W001,862512.1541,3897064.099,-119.021088,35.151195,400,49.9048
4029,351512N1190211W002,862512.1541,3897064.099,-119.021088,35.151195,400,49.9048
3090,352978N1193015W001,836346.2927,3912346.104,-119.301487,35.297795,400,50
3092,353072N1192834W001,837953.9327,3913450.976,-119.283388,35.307195,400,50
4028,351511N1190210W001,862521.7144,3897053.366,-119.020988,35.151095,400,50.2692
3101,352936N1192703W001,839202.5416,3911986.466,-119.270287,35.293595,400,57.5843
3496,368585N1206460W001,709855.0036,4081761.685,-120.645987,36.858495,400,100
3495,368492N1206535W001,709211.6507,4080713.323,-120.653487,36.849195,400,101.554
5930,368357N1206572W001,708918.4587,4079207.308,-120.657187,36.835695,400.03,101.524
1454,350819N1192093W001,845650.0043,3888702.398,-119.209288,35.081895,400.042,39.3565
3931,355865N1196036W001,807759.2461,3943398.18,-119.603588,35.586495,400.12,40
4789,367710N1203371W001,737668.6295,4072776.14,-120.337087,36.770995,400.205,55.0836
2380,356089N1194295W001,823451.1555,3946443.138,-119.429487,35.608895,400.292,10
3886,356139N1196524W001,803232.1507,3946287.046,-119.652387,35.613895,400.311,10
3345,352453N1192087W001,845012.6465,3906838.86,-119.208687,35.245295,400.341,16.8337
1373,367596N1202579W001,744775.1209,4071710.917,-120.257887,36.759595,400.391,10
7242,361269N1194774W001,817036.6634,4003773.266,-119.477387,36.126895,400.463,61.838
2757,365421N1198996W001,777547.6561,4048551.15,-119.899587,36.542095,400.605,66.4158
3466,351439N1188982W001,873749.2104,3896709.456,-118.898188,35.143895,400.621,13.4221
4799,367705N1202691W001,743740.6027,4072891.829,-120.269087,36.770495,400.654,10
5646,351169N1191103W001,854529.9663,3892935.33,-119.110288,35.116895,401.094,99.469
5169,350839N1192126W001,845340.504,3888912.899,-119.212588,35.083895,401.208,28.1206
3326,353130N1193688W001,830161.3325,3913806.322,-119.368787,35.312995,401.424,31.8838
3147,351627N1189991W001,864466.2328,3898421.03,-118.999088,35.162695,401.613,36.5217
5870,351647N1189978W001,864575.7779,3898647.785,-118.997788,35.164695,401.692,33.0481
1375,367666N1202668W001,743958.2945,4072464.931,-120.266787,36.766595,401.71,10
1382,367730N1202732W001,743366.6794,4073158.798,-120.273187,36.772995,401.802,10
5151,362400N1195971W001,805819.034,4015940.369,-119.597087,36.239995,401.807,81.5839
1565,367735N1203229W001,738928.4965,4073088.936,-120.322887,36.773495,401.878,47.5613
5727,361267N1194782W001,816965.4406,4003748.456,-119.478187,36.126695,401.907,62.4192
4034,351505N1190050W001,863982.9269,3897045.3,-119.004988,35.150495,401.91,64.9934
5176,350930N1191157W001,854141.0974,3890263.541,-119.115688,35.092995,402.158,79.7012
1459,350772N1191731W001,848972.564,3888307.148,-119.173088,35.077195,402.164,10
3878,357334N1196103W001,806589.0094,3959678.858,-119.610287,35.733395,402.451,69.6752
2545,359783N1193773W001,826663.8664,3987612.778,-119.377287,35.978295,402.631,77.7764
3284,354131N1194298W001,824211.4679,3924713.029,-119.429788,35.413095,402.672,39.5943
916,368368N1206524W001,709343.5628,4079339.871,-120.652387,36.836795,402.808,107.142
1573,367768N1203024W001,740748.1473,4073506.539,-120.302387,36.776795,402.92,20.1564
1757,362258N1195779W001,807600.8544,4014425.316,-119.577887,36.225795,402.969,64.1723
7030,353187N1193747W001,829601.4779,3914419.215,-119.374687,35.318695,403.007,37.6884
1465,350772N1191495W001,851125.7291,3888390.175,-119.149488,35.077195,403.051,10
7029,353185N1193747W001,829602.2909,3914397.02,-119.374687,35.318495,403.054,37.5379
6280,353331N1193775W001,829288.2973,3916007.946,-119.377488,35.333095,403.286,37.9945
5644,351386N1191088W001,854572.4949,3895349.067,-119.108788,35.138595,403.811,46.9113
